"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_4 [2048]","BASALT, THOLEIITIC [2048]","","","","","","","","","VOL","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7032","","","","","","","","","","","","","","","","","","","","","34941",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_5 [2048]","BASALT, ALKALINE [2048]","","","","","","","","","VOL","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7024","","","","","","","","","","","","","","","","","","","","","34942",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_6 [2048]","BASALT, ALKALINE [2048]","","","","","","","","","VOL","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7034","","","","","","","","","","","","","","","","","","","","","34943",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_7 [2048]","BASALT, ALKALINE [2048]","","","","","","","","","VOL","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7038","","","","","","","","","","","","","","","","","","","","","34944",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_8 [2048]","BASALT [2048]","","","","","","","","","VOL","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7031","","","","","","","","","","","","","","","","","","","","","34945",
"[2048]","OCEAN ISLAND","GALAPAGOS ISLANDS / GALAPAGOS ISLANDS","","-0.5","-0.5","-90","-90","SAE","","","s_9 [2048]","GABBRO [2048]","","","","","","","","","PLU","","","","","WR [2048] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.703","","","","","","","","","","","","","","","","","","","","","34946",
"[12353]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","","-0.34","-0.34","-91.47","-91.47","SAE","","","s_NMNH 113710-F709 [12353]","NOT GIVEN [12353]","","","","","","","","","VOL","","","","","WR [12353] ","48.58673","4.14469","","13.1981","","","","14.08757","10.799","5.7697","0.19757","","0.61207","2.90897","0.35637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","18.9275480718639","37.5906260824584","5.68930943613638","28.7522099395378","7.4088950078115","2.2743047225242","7.41758920739969","1.10266327838235","7.36193718688738","1.40906713200099","3.79950013881009","0.511704181790322","3.29401697565005","0.477295007021288","","","0.218","","","","","","","","","","1.64","0.4","","","","","","","","","","","","","","","","","","","","","","","","","362205",
"[21895][8351]","OCEAN ISLAND","GALAPAGOS ISLANDS / GENOVESA (TOWER)","ALONG CREST OF SEGMENT B OF GENOVESA RIDGE","0.3747","0.3757","-89.857","-89.8633","SAQ","-779","-848","s_D22A [21895] / s_D22-A [8351]","BASALT [21895]","","","","","","","","SPARSELY PLAGIOCLASE-PHYRIC [8351] ","VOL","","","","","GL [21895] ","50.39","1.17","","14.92","","","","10.16","13.13","7.89","0.17","","0.06","2.58","0.06","0.148","","","","","","","","","","","0.12","","","","","","","","","","","","","","","","","","","","","","70.64","125.05","","","","379.69","1015.3","52.1","329.57","","53.2","6906.85","298","349","","","49.6","73.6","130","71.4","","","","","","0.51","105","30.2","67.1","1.04","","","","","","","","","","","","","6.27","1.72","6.24","1.26","7.32","2.88","1.1","3.89","0.73","4.8","1.07","3.05","0.45","2.82","0.42","1.83","0.07","","","","","","","","","0.26","","0.07","0.01","0.513095","","","0.702648","","18.4178","","15.5074","","37.9315","","","","","","","","","","8.79","","","","","37401-D22-A",
"[21895][8351]","OCEAN ISLAND","GALAPAGOS ISLANDS / GENOVESA (TOWER)","SMALL ESCARPMENT AT THE NORTHERN BASE OF SEGMENT B","0.4782","0.4867","-89.8308","-89.8317","SAQ","-1995","-2257","s_D23A [21895] / s_D23-A [8351]","BASALT [21895]","","","","","","","","APHYRIC [8351] ","VOL","","","","","GL [21895] ","50.45","1.24","","14.49","","","","10.62","12.94","7.44","0.21","","0.05","2.65","0.1","0.165","","","","","","","","","","","0.14","","","","","","","","","","","","","","","","","","","","","","129.5","124.48","","","","362.3","1130.29","148.02","360.31","","54.3","7314.44","330","215","","","54.2","68.6","129","84.4","","","","","","0.72","97.8","32.3","66.6","1.15","","","","","","","","","","","","","6.62","1.8","6.21","1.25","7.31","2.96","1.15","4.15","0.79","5.22","1.16","3.32","0.5","3.07","0.46","1.9","0.08","","","","","","","","","0.38","","0.08","0.01","0.513101","","","0.702604","","18.5135","","15.5119","","38.0125","","","","","","","","","","8.12","","","","","37402-D23-A",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2674","-1.2674","-90.3641","-90.3641","SAE","","","s_FLX510 [10399]","DUNITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","40.27","0.081","","1.44","","","","12.74","0.96","44.15","0.187","","0.01","0.15","0.014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.88","","27.29","4867","","","151","2097","","","","","","","","0.03","7.51","0.73","1.6","0.26","","","","","","","","","","","","","1.06","0.161","0.429","0.056","0.279","0.081","0.032","0.095","0.019","0.119","0.026","0.073","0.012","0.087","0.015","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374776",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.261","-1.261","-90.3689","-90.3689","SAE","","","s_FLX511 [10399]","GABBRONORITE [10399]","","","","","","","","","PLU","","","","","WR [10399] ","45.56","0.35","","11.18","","","","9.67","10.5","21.68","0.169","","0.12","0.75","0.036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.44","","67.65","1235","","","94","667","","","","","","","","1.8","120.93","4.56","5.91","0.4","","","","","","","","","","","","","23.7","0.744","1.779","0.304","1.673","0.616","0.316","0.8","0.147","0.867","0.176","0.447","0.063","0.363","0.055","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374777",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2674","-1.2674","-90.3644","-90.3644","SAE","","","s_FLX512 [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","39.87","0.022","","0.65","","","","11.92","0.37","46.95","0.168","","0.01","0.03","0.011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","","46.53","3124","","","181","3294","","","","","","","","0.13","1.73","0.17","0.35","0.19","","","","","","","","","","","","","0.39","0.033","0.1","0.011","0.05","0.015","0.007","0.017","0.003","0.019","0.005","0.015","0.003","0.027","0.005","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374778",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2674","-1.2674","-90.3641","-90.3641","SAE","","","s_FLX513 [10399]","GABBRO [10399]","","","","","","","","","PLU","","","","","WR [10399] ","48.82","0.35","","19.23","","","","3.56","16.77","9.33","0.075","","0.06","1.79","0.011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.83","","78.56","522","","","51","101","","","","","","","","0.42","310.05","4.41","6.1","0.86","","","","","","","","","","","","","14.35","0.989","2.428","0.367","1.869","0.621","0.39","0.801","0.144","0.838","0.163","0.424","0.057","0.329","0.048","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374779",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2674","-1.2674","-90.3641","-90.3641","SAE","","","s_FLX514 [10399]","DUNITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","39.91","0.109","","1.65","","","","14.53","1.57","41.89","0.206","","0.01","0.12","0.013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77","","36.93","4790","","","213","1828","","","","","","","","0.04","12.19","0.76","1.29","0.3","","","","","","","","","","","","","0.78","0.161","0.471","0.056","0.261","0.078","0.041","0.099","0.019","0.113","0.025","0.072","0.011","0.074","0.012","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374780",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2674","-1.2674","-90.3641","-90.3641","SAE","","","s_FLX515 [10399]","CLINOPYROXENITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","47.2","0.386","","5.32","","","","7.06","14","25.28","0.139","","0.01","0.59","0.026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.54","","156.71","5726","","","91","865","","","","","","","","0.3","28.03","7.7","9.59","1.56","","","","","","","","","","","","","4.96","2.243","4.822","0.631","2.789","0.838","0.288","1.114","0.211","1.334","0.292","0.816","0.118","0.705","0.107","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374781",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.261","-1.261","-90.3689","-90.3689","SAE","","","s_FLX516 [10399]","GABBRONORITE [10399]","","","","","","","","","PLU","","","","","WR [10399] ","49.12","0.412","","17.45","","","","4.62","15.91","10.81","0.092","","0.06","1.51","0.014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.35","","85.85","787","","","53","213","","","","","","","","0.4","192.6","5.41","7.76","0.6","","","","","","","","","","","","","10.21","0.872","2.399","0.396","2.135","0.776","0.402","0.987","0.179","1.031","0.207","0.537","0.072","0.413","0.06","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374782",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2668","-1.2668","-90.3698","-90.3698","SAE","","","s_FLX517 [10399]","DUNITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","39.75","0.057","","0.87","","","","12.91","0.43","45.74","0.185","","0.01","0.04","0.014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28","","34.16","7208","","","229","3182","","","","","","","","0.33","2.84","0.3","2.24","0.41","","","","","","","","","","","","","1.46","0.24","0.438","0.043","0.157","0.041","0.015","0.044","0.007","0.044","0.01","0.033","0.005","0.04","0.009","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374783",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2668","-1.2668","-90.3698","-90.3698","SAE","","","s_FLX518 [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","43.57","0.144","","1.19","","","","9.79","6.59","38.43","0.155","","0.01","0.12","0.013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.25","","44.58","3023","","","130","1361","","","","","","","","0.16","9.02","1.8","2.11","0.28","","","","","","","","","","","","","1.02","0.167","0.601","0.101","0.577","0.23","0.084","0.293","0.055","0.323","0.066","0.174","0.025","0.15","0.023","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374784",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2","-1.2","-90.4","-90.4","SAE","","","s_FLX520 [10399]","HARZBURGITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","42","0","","1","","","","11","0","43","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","","20.5","162","","","15","263","","","","","","","","0.2","1.7","0.4","0.9","0.3","","","","","","","","","","","","","0.4","0.04","0.12","0.01","0.07","0.02","0.01","0.03","0","0.05","0.01","0.05","0","0.07","0.01","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374785",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2273","-1.2273","-90.434","-90.434","SAE","","","s_FLX527 [10399]","HARZBURGITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","43.84","0.02","","1.15","","","","11.13","0.39","43.09","0.17","","0.01","0.19","0.008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49","","25.14","4812","","","139","2806","","","","","","","","0.55","0.93","0.35","0.89","0.37","","","","","","","","","","","","","0.4","0.031","0.087","0.01","0.051","0.018","0.009","0.031","0.007","0.046","0.011","0.035","0.006","0.046","0.009","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374786",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2366","-90.4388","-90.4388","SAE","","","s_FLX556A [10399]","GABBRONORITE [10399]","","","","","","","","","PLU","","","","","WR [10399] ","48.92","0.423","","23.12","","","","3.26","15.5","5.82","0.064","","0.12","2.75","0.043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.94","","72.2","470","","","45","93","","","","","","","","1.21","430","5.61","13.33","1.94","","","","","","","","","","","","","44.06","3.147","6.373","0.798","3.48","0.957","0.532","1.054","0.184","1.03","0.211","0.552","0.076","0.442","0.065","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374787",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2366","-90.4388","-90.4388","SAE","","","s_FLX556B [10399]","HARZBURGITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","44.35","0.117","","2.26","","","","8.62","0.9","43.47","0.137","","0.01","0.09","0.052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.28","","33.8","5418","","","145","3189","","","","","","","","0.39","7.41","1.23","3.33","0.68","","","","","","","","","","","","","6.2","0.274","0.674","0.094","0.426","0.131","0.049","0.159","0.031","0.2","0.044","0.137","0.021","0.136","0.024","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374788",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2366","-90.4388","-90.4388","SAE","","","s_FLX558 [10399]","WEBSTERITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","46.18","0.573","","6.7","","","","8.87","14.9","22.01","0.169","","0.03","0.53","0.031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9","","313.31","1711","","","105","626","","","","","","","","0.78","35.81","12.24","20.02","1.49","","","","","","","","","","","","","10.72","4.21","10.167","1.334","5.562","1.447","0.484","1.802","0.341","2.061","0.444","1.246","0.182","1.092","0.16","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374789",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2492","-90.4442","-90.4442","SAE","","","s_FLX559A [10399]","GABBRO [10399]","","","","","","","","","PLU","","","","","WR [10399] ","45.86","0.857","","12.27","","","","7.07","","14.95","0.15","","0.03","0.64","0.028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.52","","434.22","1072","","","79","355","","","","","","","","0.9","41.37","18.07","20.57","1.56","","","","","","","","","","","","","38.83","2.647","7.37","1.146","5.765","1.952","0.675","2.59","0.498","3.083","0.669","1.851","0.265","1.615","0.234","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374790",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2492","-90.4442","-90.4442","SAE","","","s_FLX559B [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","46.8","0.398","","5.92","","","","8.19","13.71","24.26","0.158","","0.02","0.43","0.111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.41","","199.36","5508","","","99","874","","","","","","","","0.25","30.86","9.6","10.11","0.67","","","","","","","","","","","","","22.2","2.185","5.114","0.74","3.199","0.934","0.343","1.313","0.251","1.617","0.353","0.991","0.143","0.865","0.13","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374791",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2366","-1.2492","-90.4442","-90.4442","SAE","","","s_FLX559C [10399]","WEBSTERITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","47.15","0.561","","9.97","","","","6.97","15.27","19.1","0.151","","0.02","0.79","0.024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2","","224.76","1692","","","95","399","","","","","","","","0.51","34.91","13.17","14.93","1.84","","","","","","","","","","","","","7.33","1.633","4.415","0.69","3.457","1.226","0.456","1.771","0.347","2.217","0.492","1.399","0.202","1.258","0.184","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374792",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2554","-1.2554","-90.4412","-90.4412","SAE","","","s_FLX560A [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","42.59","0.272","","3.93","","","","10.12","6.51","36.05","0.184","","0.02","0.28","0.042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","99.47","6768","","","149","1500","","","","","","","","0.3","24.13","5.4","7.1","1.04","","","","","","","","","","","","","33.13","1.562","2.957","0.418","1.925","0.576","0.203","0.749","0.14","0.893","0.197","0.55","0.08","0.509","0.078","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374793",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.2554","-1.2554","-90.4412","-90.4412","SAE","","","s_FLX560B [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","42.56","0.272","","2.99","","","","13.45","7.14","33.1","0.226","","0.02","0.22","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.87","","58.25","1553","","","77","535","","","","","","","","0.23","15.96","5.27","6.59","0.3","","","","","","","","","","","","","11.2","1.296","2.884","0.433","1.912","0.559","0.195","0.722","0.135","0.839","0.184","0.519","0.077","0.477","0.076","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374794",
"[10399]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.25","-1.25","-90.4","-90.4","SAE","","","s_FLX560C [10399]","WEHRLITE, XENOLITH [10399]","","","","","","","","","PER","","","","","WR [10399] ","41","0","","3","","","","12","4","37","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6","","83.1","599","","","15","159","","","","","","","","0.1","13.9","3.6","4.2","0.4","","","","","","","","","","","","","13.5","0.81","2.1","0.29","1.36","0.41","0.14","0.54","0.1","0.62","0.13","0.39","0.05","0.35","0.05","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374795",
"[8493][23592]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.06","-0.06","-91.41","-91.41","SAE","","","s_W95 59 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [8493]","WR [8493] / MIN [8493] ","48.97","2.9","","15.2","","","","10.69","11.38","6.42","0.18","","0.47","2.97","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","332","","","","","","118","98","20","","","","","5","380","32","205","16","","","","","","","","","","","","","95","15.8","39.2","5.7","26.8","6.88","2.26","7.15","1.1","6.22","1.19","3.12","0.42","2.56","0.39","","","0.126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.04","","","","","39128-W95 59",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0691","0.0691","-91.2905","-91.2905","SAE","","","s_W95 74 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [8493]","WR [8493] / MIN [8493] ","48.86","2.32","","18.1","","","","8.99","12.45","5.75","0.14","","0.39","2.89","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","270","","","","","","76","","23","","","","","4","420","27","172","13","","","","","","","","","","","","","78","12.5","31.5","4.7","22.1","5.69","1.96","6","0.94","5.27","1.01","2.65","0.37","2.19","0.33","","","","","","","","","","","","","","","0.513035","","","0.70277","","18.895","","15.558","","38.452","","","","","","","","","","8.89","","","","","39136-W95 74",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0672","0.0672","-91.2944","-91.2944","SAE","","","s_W95 75 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [8493]","WR [8493] / MIN [8493] ","49.36","2.32","","18.37","","","","8.91","12.5","5.91","0.14","","0.37","2.76","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","273","","","","","","78","","21","","","","","3","418","27","170","13","","","","","","","","","","","","","82","15.2","38.1","5.6","26.2","6.63","2.16","6.86","1.07","6.03","1.15","3.03","0.42","2.53","0.39","","","","","","","","","","","","","","","0.513031","","","0.70276","","","","","","","","","","","","","","","","8.58","","","","","39137-W95 75",
"[8493][21895]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.2667","0.2667","-91.4333","-91.4333","SAQ","-2595","-2595","s_D3A [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","GL [8493] ","48.06","3.12","","15.04","","","","10.73","11.48","6.33","0.17","","0.56","3.93","0.31","0.867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.15","502.78","","","","1670.7093","1168.1","230.65","3996.7644","","","17993.7745","","","","","","","","","","","","","","5.6781","381.852","31.9168","228.4943","16.5052","","","","","","","","","","","","","55.0504","14.3924","36.1482","","24.3693","6.4207","1.9359","6.829","","5.9788","","3.2925","","2.7326","","5.0699","","","","","","","","","","1.785","","0.9846","0.3581","","","","","","18.9427","","15.5499","","38.4405","","","","","","","","","","","","","","","39145-D3A",
